file_name;solver;size;initial_value;final_value;elapsed_time;imp_value;instance_num;num_workers
dvnd_n4w4in2_75.out;dvnd;70;112766;20357;1.89107108116;5.53942132927;2;4
dvnd_n4w4in15_89.out;dvnd;124;5587613;3405870;2.0897359848;1.64058316965;15;4
dvnd_n4w4in0_85.out;dvnd;51;31378;9787;1.48688387871;3.20608971084;0;4
dvnd_n4w4in48_23.out;dvnd;783;28536548;3403478;11.1186959743;8.38452547659;48;4
dvnd_n4w4in8_97.out;dvnd;100;8993202;962224;2.94937300682;9.34626656579;8;4
dvnd_n4w4in14_63.out;dvnd;107;2783881;1993972;1.22002005577;1.39614849155;14;4
dvnd_n4w4in11_71.out;dvnd;100;9554316;970003;3.6249730587;9.84977984604;11;4
dvnd_n4w4in8_3.out;dvnd;100;8993202;962224;2.56389498711;9.34626656579;8;4
dvnd_n4w4in31_10.out;dvnd;262;3322761;2568905;1.14837908745;1.29345421493;31;4
dvnd_n4w4in2_23.out;dvnd;70;112766;20515;2.33344578743;5.49675846941;2;4
dvnd_n4w4in6_60.out;dvnd;100;8670796;1017284;2.90667819977;8.52347623672;6;4
dvnd_n4w4in30_25.out;dvnd;226;13437654;7193640;1.25887203217;1.86799089195;30;4
dvnd_n4w4in15_92.out;dvnd;124;5587613;3414295;1.69117283821;1.63653492156;15;4
dvnd_n4w4in9_44.out;dvnd;100;9661842;977104;3.0994720459;9.88824321669;9;4
dvnd_n4w4in13_41.out;dvnd;105;1633632;587648;2.6364171505;2.77994990198;13;4
dvnd_n4w4in16_98.out;dvnd;130;3015132;358477;3.56164383888;8.41094965646;16;4
dvnd_n4w4in36_25.out;dvnd;400;42523653;2996574;7.4683971405;14.1907568443;36;4
dvnd_n4w4in22_12.out;dvnd;152;12011325;4991946;2.11656093597;2.40614081162;22;4
dvnd_n4w4in1_69.out;dvnd;52;558778;136803;1.70163297653;4.08454492957;1;4
dvnd_n4w4in9_15.out;dvnd;100;9661842;988337;3.24400115013;9.77585782987;9;4
dvnd_n4w4in18_55.out;dvnd;144;6292213;3829458;1.87241506577;1.64310798029;18;4
dvnd_n4w4in15_88.out;dvnd;124;5587613;3439762;0.966800928116;1.62441849174;15;4
dvnd_n4w4in4_47.out;dvnd;76;4247736;3431005;0.932798862457;1.23804424651;4;4
dvnd_n4w4in3_42.out;dvnd;76;70576;17407;3.10814404488;4.05446084908;3;4
dvnd_n4w4in0_42.out;dvnd;51;31378;9826;1.16108512878;3.19336454305;0;4
dvnd_n4w4in0_91.out;dvnd;51;31378;9986;1.46220111847;3.14219907871;0;4
dvnd_n4w4in11_99.out;dvnd;100;9554316;1059772;2.70406603813;9.01544483153;11;4
dvnd_n4w4in11_13.out;dvnd;100;9554316;999869;2.51229095459;9.55556777938;11;4
dvnd_n4w4in11_5.out;dvnd;100;9554316;969412;2.50226187706;9.85578474374;11;4
dvnd_n4w4in19_11.out;dvnd;150;3868030;467303;4.06981396675;8.27734895774;19;4
dvnd_n4w4in8_61.out;dvnd;100;8993202;962224;2.92107200623;9.34626656579;8;4
dvnd_n4w4in6_96.out;dvnd;100;8670796;1048398;2.50982499123;8.27051940198;6;4
dvnd_n4w4in1_60.out;dvnd;52;558778;148649;2.07409000397;3.75904311499;1;4
dvnd_n4w4in42_9.out;dvnd;574;11685944;9799339;3.65217113495;1.19252369981;42;4
dvnd_n4w4in10_8.out;dvnd;100;7680080;988658;3.10590004921;7.7681867744;10;4
dvnd_n4w4in3_18.out;dvnd;76;70576;17296;2.17166590691;4.08048103608;3;4
dvnd_n4w4in16_26.out;dvnd;130;3015132;344387;3.22989082336;8.75506915186;16;4
dvnd_n4w4in1_23.out;dvnd;52;558778;140446;1.78156685829;3.97859675605;1;4
dvnd_n4w4in40_14.out;dvnd;493;28640835;7240753;6.35755395889;3.95550504209;40;4
dvnd_n4w4in14_18.out;dvnd;107;2783881;1994236;1.81397008896;1.39596366729;14;4
dvnd_n4w4in21_71.out;dvnd;150;21691706;1927500;4.30211496353;11.2538033722;21;4
dvnd_n4w4in21_84.out;dvnd;150;21691706;1847953;4.52342510223;11.7382346845;21;4
dvnd_n4w4in15_14.out;dvnd;124;5587613;3133893;1.93408608437;1.78296227727;15;4
dvnd_n4w4in5_20.out;dvnd;99;92473;55790;1.67181396484;1.65751926869;5;4
dvnd_n4w4in8_74.out;dvnd;100;8993202;957123;2.46121001244;9.39607762012;8;4
dvnd_n4w4in0_0.out;dvnd;51;31378;9995;1.34322500229;3.13936968484;0;4
dvnd_n4w4in7_31.out;dvnd;100;2560752;343760;2.58039999008;7.44924365837;7;4
dvnd_n4w4in0_34.out;dvnd;51;31378;10076;2.04035401344;3.1141325923;0;4
dvnd_n4w4in25_23.out;dvnd;198;1735156;1211360;1.99794411659;1.43240324924;25;4
dvnd_n4w4in15_75.out;dvnd;124;5587613;3433228;1.06712388992;1.62751002846;15;4
dvnd_n4w4in11_68.out;dvnd;100;9554316;966589;2.91499495506;9.88456934643;11;4
dvnd_n4w4in23_18.out;dvnd;159;3443982;3008381;1.34736895561;1.14479582207;23;4
dvnd_n4w4in41_11.out;dvnd;501;33439101;1967824;10.3791890144;16.9929328029;41;4
dvnd_n4w4in28_26.out;dvnd;225;26142000;13206499;2.50882387161;1.9794799515;28;4
dvnd_n4w4in8_25.out;dvnd;100;8993202;958357;3.28329992294;9.38397903913;8;4
dvnd_n4w4in0_3.out;dvnd;51;31378;9825;2.13498282433;3.19368956743;0;4
dvnd_n4w4in31_3.out;dvnd;262;3322761;2373879;1.34905910492;1.39971793002;31;4
dvnd_n4w4in33_14.out;dvnd;280;392877;351332;2.47181415558;1.11824997438;33;4
dvnd_n4w4in5_1.out;dvnd;99;92473;56560;1.47692894936;1.63495403112;5;4
dvnd_n4w4in36_28.out;dvnd;400;42523653;2952239;7.07592201233;14.4038653375;36;4
dvnd_n4w4in34_4.out;dvnd;299;11463442;6805136;4.03044319153;1.68452798004;34;4
dvnd_n4w4in50_27.out;dvnd;1002;140411101;126670366;6.37747383118;1.10847631876;50;4
dvnd_n4w4in31_22.out;dvnd;262;3322761;2277199;1.55651307106;1.45914388685;31;4
dvnd_n4w4in11_12.out;dvnd;100;9554316;966589;3.63341498375;9.88456934643;11;4
dvnd_n4w4in40_29.out;dvnd;493;28640835;6995628;5.6967689991;4.0941049181;40;4
dvnd_n4w4in6_1.out;dvnd;100;8670796;997921;2.86709499359;8.68886014023;6;4
dvnd_n4w4in0_84.out;dvnd;51;31378;9710;2.18053913116;3.23151390319;0;4
dvnd_n4w4in12_66.out;dvnd;101;111303;27317;2.66712880135;4.07449573526;12;4
dvnd_n4w4in1_37.out;dvnd;52;558778;138463;1.84098410606;4.03557629114;1;4
dvnd_n4w4in8_45.out;dvnd;100;8993202;946975;3.58579611778;9.4967681301;8;4
dvnd_n4w4in43_5.out;dvnd;575;3518591;1903801;5.32626199722;1.84819264198;43;4
dvnd_n4w4in10_69.out;dvnd;100;7680080;1040780;2.77444696426;7.37915793924;10;4
dvnd_n4w4in14_39.out;dvnd;107;2783881;2019148;0.961220979691;1.37874043904;14;4
dvnd_n4w4in18_41.out;dvnd;144;6292213;3829398;1.98023891449;1.64313372494;18;4
dvnd_n4w4in3_58.out;dvnd;76;70576;17990;2.16898608208;3.92306837132;3;4
dvnd_n4w4in14_41.out;dvnd;107;2783881;2019317;0.926624059677;1.37862504996;14;4
dvnd_n4w4in1_31.out;dvnd;52;558778;144968;1.99946713448;3.85449202583;1;4
dvnd_n4w4in2_93.out;dvnd;70;112766;20764;2.6859369278;5.43084184165;2;4
dvnd_n4w4in6_38.out;dvnd;100;8670796;1025635;2.42163395882;8.4540757677;6;4
dvnd_n4w4in2_27.out;dvnd;70;112766;20253;1.70514297485;5.56786648892;2;4
dvnd_n4w4in2_29.out;dvnd;70;112766;20270;2.72092199326;5.56319684262;2;4
dvnd_n4w4in6_59.out;dvnd;100;8670796;1029282;3.20832800865;8.42412089204;6;4
dvnd_n4w4in18_43.out;dvnd;144;6292213;3829398;1.69609308243;1.64313372494;18;4
dvnd_n4w4in8_24.out;dvnd;100;8993202;968792;2.66100716591;9.28290283157;8;4
dvnd_n4w4in0_26.out;dvnd;51;31378;9523;1.72812199593;3.29497007246;0;4
dvnd_n4w4in13_84.out;dvnd;105;1633632;594942;2.76007199287;2.74586766441;13;4
dvnd_n4w4in11_98.out;dvnd;100;9554316;966142;3.40644598007;9.88914258981;11;4
dvnd_n4w4in11_55.out;dvnd;100;9554316;974043;3.58943414688;9.80892629997;11;4
dvnd_n4w4in18_16.out;dvnd;144;6292213;3829458;1.42283391953;1.64310798029;18;4
dvnd_n4w4in3_33.out;dvnd;76;70576;17762;2.82036304474;3.97342641594;3;4
dvnd_n4w4in2_7.out;dvnd;70;112766;20309;1.69875121117;5.55251366389;2;4
dvnd_n4w4in0_68.out;dvnd;51;31378;9739;1.80374407768;3.22189136462;0;4
dvnd_n4w4in11_67.out;dvnd;100;9554316;1010255;2.61662721634;9.45733106988;11;4
dvnd_n4w4in16_7.out;dvnd;130;3015132;353525;3.62411808968;8.52876599958;16;4
dvnd_n4w4in12_56.out;dvnd;101;111303;27024;2.61816811562;4.1186722913;12;4
dvnd_n4w4in15_7.out;dvnd;124;5587613;3439762;1.18708920479;1.62441849174;15;4
dvnd_n4w4in14_70.out;dvnd;107;2783881;1993972;1.16933298111;1.39614849155;14;4
dvnd_n4w4in20_61.out;dvnd;150;20304704;1849996;3.56803488731;10.9755394066;20;4
dvnd_n4w4in1_43.out;dvnd;52;558778;139538;1.21810698509;4.00448623314;1;4
dvnd_n4w4in15_2.out;dvnd;124;5587613;3399878;1.49626612663;1.64347455997;15;4
dvnd_n4w4in40_18.out;dvnd;493;28640835;7068344;5.56798005104;4.05198657564;40;4
dvnd_n4w4in8_1.out;dvnd;100;8993202;962224;3.13948297501;9.34626656579;8;4
dvnd_n4w4in15_3.out;dvnd;124;5587613;3439762;1.31720399857;1.62441849174;15;4
dvnd_n4w4in49_25.out;dvnd;1001;134792339;5556532;15.5512299538;24.2583573711;49;4
dvnd_n4w4in12_13.out;dvnd;101;111303;27417;2.91112804413;4.05963453332;12;4
dvnd_n4w4in22_11.out;dvnd;152;12011325;4991946;2.8277490139;2.40614081162;22;4
dvnd_n4w4in15_81.out;dvnd;124;5587613;3405870;1.53770399094;1.64058316965;15;4
dvnd_n4w4in10_98.out;dvnd;100;7680080;964046;3.36690187454;7.96650782224;10;4
dvnd_n4w4in9_59.out;dvnd;100;9661842;956806;2.25316309929;10.0980156897;9;4
dvnd_n4w4in5_39.out;dvnd;99;92473;58512;1.46013188362;1.58041085589;5;4
dvnd_n4w4in4_8.out;dvnd;76;4247736;3437237;1.84834098816;1.23579956808;4;4
dvnd_n4w4in24_25.out;dvnd;195;355421;216547;1.52213191986;1.64131112414;24;4
dvnd_n4w4in16_38.out;dvnd;130;3015132;352095;4.06467199326;8.56340476292;16;4
dvnd_n4w4in2_95.out;dvnd;70;112766;20637;1.88994503021;5.46426321655;2;4
dvnd_n4w4in3_53.out;dvnd;76;70576;18356;1.98366093636;3.84484637176;3;4
dvnd_n4w4in5_82.out;dvnd;99;92473;56365;1.58185100555;1.64061030782;5;4
dvnd_n4w4in3_82.out;dvnd;76;70576;18082;1.65435600281;3.90310806327;3;4
dvnd_n4w4in41_8.out;dvnd;501;33439101;1977434;9.42266201973;16.9103499788;41;4
dvnd_n4w4in29_21.out;dvnd;225;830976;398860;3.19217801094;2.08337762623;29;4
dvnd_n4w4in24_9.out;dvnd;195;355421;211612;1.24389481544;1.6795881141;24;4
dvnd_n4w4in29_1.out;dvnd;225;830976;398676;4.16692399979;2.08433916263;29;4
dvnd_n4w4in35_25.out;dvnd;318;16801647;5909416;5.04761791229;2.84319922645;35;4
dvnd_n4w4in20_50.out;dvnd;150;20304704;1778797;2.853276968;11.4148517228;20;4
dvnd_n4w4in5_71.out;dvnd;99;92473;57421;2.17376899719;1.61043868968;5;4
dvnd_n4w4in10_51.out;dvnd;100;7680080;1056988;2.64840006828;7.26600491207;10;4
dvnd_n4w4in10_49.out;dvnd;100;7680080;1050047;3.29646396637;7.31403451465;10;4
dvnd_n4w4in26_18.out;dvnd;200;36800518;2773267;4.8407869339;13.2697349372;26;4
dvnd_n4w4in16_61.out;dvnd;130;3015132;351337;2.66162180901;8.58188007526;16;4
dvnd_n4w4in24_1.out;dvnd;195;355421;213643;1.81790184975;1.66362108752;24;4
dvnd_n4w4in1_32.out;dvnd;52;558778;136816;1.85679602623;4.08415682376;1;4
dvnd_n4w4in4_19.out;dvnd;76;4247736;3420199;1.02063202858;1.24195580433;4;4
dvnd_n4w4in18_6.out;dvnd;144;6292213;3844437;1.91415596008;1.63670597281;18;4
dvnd_n4w4in25_18.out;dvnd;198;1735156;1199294;1.76955699921;1.44681454256;25;4
dvnd_n4w4in10_71.out;dvnd;100;7680080;967134;2.78439807892;7.94107124762;10;4
dvnd_n4w4in4_22.out;dvnd;76;4247736;3471386;1.57731199265;1.22364266031;4;4
dvnd_n4w4in26_24.out;dvnd;200;36800518;2739918;5.59156823158;13.4312479425;26;4
dvnd_n4w4in18_90.out;dvnd;144;6292213;3829458;1.81879115105;1.64310798029;18;4
dvnd_n4w4in12_36.out;dvnd;101;111303;26662;3.21822309494;4.17459305378;12;4
dvnd_n4w4in1_35.out;dvnd;52;558778;145566;1.08665204048;3.83865737878;1;4
dvnd_n4w4in10_77.out;dvnd;100;7680080;965578;3.16616797447;7.95386804588;10;4
dvnd_n4w4in10_85.out;dvnd;100;7680080;1027028;2.79961895943;7.47796554719;10;4
dvnd_n4w4in14_3.out;dvnd;107;2783881;1997181;1.81696295738;1.39390520939;14;4
dvnd_n4w4in1_30.out;dvnd;52;558778;140151;1.2818710804;3.98697119535;1;4
dvnd_n4w4in6_65.out;dvnd;100;8670796;997968;2.76905202866;8.68845093229;6;4
dvnd_n4w4in19_90.out;dvnd;150;3868030;470644;3.9295270443;8.2185898471;19;4
dvnd_n4w4in18_12.out;dvnd;144;6292213;4156837;1.94530200958;1.51370212496;18;4
dvnd_n4w4in26_22.out;dvnd;200;36800518;2783790;5.35625195503;13.219574034;26;4
dvnd_n4w4in12_6.out;dvnd;101;111303;26884;2.35789012909;4.14012051778;12;4
dvnd_n4w4in5_43.out;dvnd;99;92473;56509;1.44415307045;1.63642959529;5;4
dvnd_n4w4in30_4.out;dvnd;226;13437654;7193640;2.09314608574;1.86799089195;30;4
dvnd_n4w4in19_29.out;dvnd;150;3868030;455521;3.74356198311;8.49144166789;19;4
dvnd_n4w4in2_34.out;dvnd;70;112766;20217;2.02400183678;5.57778107533;2;4
dvnd_n4w4in49_29.out;dvnd;1001;134792339;5496690;17.506978035;24.5224560599;49;4
dvnd_n4w4in15_33.out;dvnd;124;5587613;3446954;1.684030056;1.62102917532;15;4
dvnd_n4w4in15_16.out;dvnd;124;5587613;3395790;1.37483692169;1.64545304627;15;4
dvnd_n4w4in25_20.out;dvnd;198;1735156;1198658;1.57960915565;1.44758221277;25;4
dvnd_n4w4in33_12.out;dvnd;280;392877;351461;1.78249597549;1.11783953269;33;4
dvnd_n4w4in43_29.out;dvnd;575;3518591;1920521;5.20296096802;1.83210233057;43;4
dvnd_n4w4in12_1.out;dvnd;101;111303;26791;2.41490483284;4.15449218021;12;4
dvnd_n4w4in20_2.out;dvnd;150;20304704;1838326;4.01849079132;11.045213961;20;4
dvnd_n4w4in21_33.out;dvnd;150;21691706;1936166;3.92811107635;11.2034329701;21;4
dvnd_n4w4in11_50.out;dvnd;100;9554316;982875;3.24481296539;9.72078443342;11;4
dvnd_n4w4in16_80.out;dvnd;130;3015132;351337;3.4738099575;8.58188007526;16;4
dvnd_n4w4in7_89.out;dvnd;100;2560752;331676;2.62308883667;7.72064303718;7;4
dvnd_n4w4in49_9.out;dvnd;1001;134792339;5509479;19.895018816;24.4655327663;49;4
dvnd_n4w4in19_24.out;dvnd;150;3868030;455311;3.90141105652;8.49535811786;19;4
dvnd_n4w4in22_8.out;dvnd;152;12011325;5289075;3.09602212906;2.27096893124;22;4
dvnd_n4w4in10_15.out;dvnd;100;7680080;1068217;2.42865991592;7.18962532894;10;4
dvnd_n4w4in10_38.out;dvnd;100;7680080;1051350;3.19610786438;7.30496980073;10;4
dvnd_n4w4in9_8.out;dvnd;100;9661842;1030905;3.33159780502;9.3721943341;9;4
dvnd_n4w4in22_7.out;dvnd;152;12011325;4987050;2.76604008675;2.40850302283;22;4
dvnd_n4w4in26_16.out;dvnd;200;36800518;2782562;5.08300304413;13.2254080951;26;4
dvnd_n4w4in11_73.out;dvnd;100;9554316;982962;3.0165579319;9.71992406624;11;4
dvnd_n4w4in15_35.out;dvnd;124;5587613;3433095;1.16602611542;1.6275730791;15;4
dvnd_n4w4in7_54.out;dvnd;100;2560752;330668;2.6511631012;7.74417845089;7;4
dvnd_n4w4in11_97.out;dvnd;100;9554316;983748;3.15259695053;9.71215799168;11;4
dvnd_n4w4in46_3.out;dvnd;724;58705213;14678653;8.9954419136;3.99935968239;46;4
dvnd_n4w4in7_74.out;dvnd;100;2560752;351353;2.40687084198;7.28825995509;7;4
dvnd_n4w4in13_24.out;dvnd;105;1633632;612275;1.71337795258;2.66813441672;13;4
dvnd_n4w4in32_9.out;dvnd;264;9001996;5867569;4.53835701942;1.53419516669;32;4
dvnd_n4w4in16_88.out;dvnd;130;3015132;351337;3.59237909317;8.58188007526;16;4
dvnd_n4w4in49_8.out;dvnd;1001;134792339;5466385;16.5456500053;24.6584056922;49;4
dvnd_n4w4in28_14.out;dvnd;225;26142000;13373772;2.87843203545;1.95472152509;28;4
dvnd_n4w4in7_37.out;dvnd;100;2560752;351770;2.80523109436;7.27962020638;7;4
dvnd_n4w4in4_35.out;dvnd;76;4247736;3365793;1.22881889343;1.26203126574;4;4
dvnd_n4w4in21_88.out;dvnd;150;21691706;1848592;4.40615701675;11.7341771467;21;4
dvnd_n4w4in2_21.out;dvnd;70;112766;20786;1.70671200752;5.42509381314;2;4
dvnd_n4w4in42_16.out;dvnd;574;11685944;9839202;3.16890621185;1.1876922539;42;4
dvnd_n4w4in19_67.out;dvnd;150;3868030;452550;4.22934293747;8.547188156;19;4
dvnd_n4w4in16_0.out;dvnd;130;3015132;351337;3.57358694077;8.58188007526;16;4
dvnd_n4w4in11_44.out;dvnd;100;9554316;958994;3.23199987411;9.96285273943;11;4
dvnd_n4w4in13_64.out;dvnd;105;1633632;596565;2.13459897041;2.73839732468;13;4
dvnd_n4w4in7_9.out;dvnd;100;2560752;329211;2.53353500366;7.77845211734;7;4
dvnd_n4w4in6_88.out;dvnd;100;8670796;1017454;3.16139006615;8.5220521026;6;4
dvnd_n4w4in20_47.out;dvnd;150;20304704;1784593;3.63661503792;11.3777785747;20;4
dvnd_n4w4in49_19.out;dvnd;1001;134792339;5519063;16.0686709881;24.4230477166;49;4
dvnd_n4w4in5_93.out;dvnd;99;92473;57434;1.99202084541;1.61007417209;5;4
dvnd_n4w4in16_18.out;dvnd;130;3015132;355785;3.6675901413;8.47458999115;16;4
dvnd_n4w4in20_60.out;dvnd;150;20304704;1803378;3.44693589211;11.2592612309;20;4
dvnd_n4w4in24_20.out;dvnd;195;355421;216550;2.11606121063;1.64128838605;24;4
dvnd_n4w4in25_4.out;dvnd;198;1735156;1207058;1.4597389698;1.43750838816;25;4
dvnd_n4w4in21_29.out;dvnd;150;21691706;1920546;3.50999212265;11.2945516535;21;4
dvnd_n4w4in20_40.out;dvnd;150;20304704;1844598;4.06988811493;11.0076580371;20;4
dvnd_n4w4in13_35.out;dvnd;105;1633632;607677;1.78507900238;2.68832290839;13;4
dvnd_n4w4in16_3.out;dvnd;130;3015132;353268;3.92195510864;8.53497061721;16;4
dvnd_n4w4in28_13.out;dvnd;225;26142000;13388462;2.18055200577;1.95257677842;28;4
dvnd_n4w4in16_47.out;dvnd;130;3015132;351337;2.99660205841;8.58188007526;16;4
dvnd_n4w4in7_85.out;dvnd;100;2560752;352860;2.98136997223;7.25713314062;7;4
dvnd_n4w4in1_39.out;dvnd;52;558778;139149;1.33704590797;4.01568103256;1;4
dvnd_n4w4in15_46.out;dvnd;124;5587613;3461157;1.72956895828;1.61437721548;15;4
dvnd_n4w4in16_19.out;dvnd;130;3015132;346507;3.19858884811;8.70150386572;16;4
dvnd_n4w4in5_54.out;dvnd;99;92473;57374;1.90566706657;1.61175793914;5;4
dvnd_n4w4in16_37.out;dvnd;130;3015132;354553;3.65663099289;8.50403747818;16;4
dvnd_n4w4in4_17.out;dvnd;76;4247736;3431005;1.31732487679;1.23804424651;4;4
dvnd_n4w4in5_67.out;dvnd;99;92473;56743;1.46993803978;1.62968119416;5;4
dvnd_n4w4in10_34.out;dvnd;100;7680080;996336;2.5378408432;7.70832329656;10;4
dvnd_n4w4in6_45.out;dvnd;100;8670796;1012486;2.69703793526;8.56386754977;6;4
dvnd_n4w4in12_31.out;dvnd;101;111303;26575;3.25071597099;4.18825964252;12;4
dvnd_n4w4in4_96.out;dvnd;76;4247736;3420445;1.30908918381;1.24186648229;4;4
dvnd_n4w4in12_93.out;dvnd;101;111303;27417;2.86389684677;4.05963453332;12;4
dvnd_n4w4in31_11.out;dvnd;262;3322761;2568960;1.1210899353;1.2934265228;31;4
dvnd_n4w4in36_27.out;dvnd;400;42523653;2875444;8.80474615097;14.7885519593;36;4
dvnd_n4w4in14_49.out;dvnd;107;2783881;2005857;1.35844612122;1.38787610483;14;4
dvnd_n4w4in20_69.out;dvnd;150;20304704;1801739;3.8403441906;11.2695035185;20;4
dvnd_n4w4in20_13.out;dvnd;150;20304704;1866072;4.39660382271;10.8809863714;20;4
dvnd_n4w4in39_19.out;dvnd;442;38630868;10454967;6.20062184334;3.69497751643;39;4
dvnd_n4w4in43_2.out;dvnd;575;3518591;1927630;5.96360588074;1.82534563168;43;4
dvnd_n4w4in23_16.out;dvnd;159;3443982;3056873;1.35298609734;1.12663561751;23;4
dvnd_n4w4in16_41.out;dvnd;130;3015132;351337;3.52845001221;8.58188007526;16;4
dvnd_n4w4in11_47.out;dvnd;100;9554316;979148;3.41657996178;9.75778533991;11;4
dvnd_n4w4in5_57.out;dvnd;99;92473;57306;1.99806785583;1.61367047081;5;4
dvnd_n4w4in41_21.out;dvnd;501;33439101;2011839;9.15503406525;16.6211615343;41;4
dvnd_n4w4in10_45.out;dvnd;100;7680080;970258;2.46397209167;7.91550288686;10;4
dvnd_n4w4in4_9.out;dvnd;76;4247736;3456863;1.01093888283;1.22878343747;4;4
dvnd_n4w4in0_99.out;dvnd;51;31378;9916;1.69304513931;3.16438079871;0;4
dvnd_n4w4in10_37.out;dvnd;100;7680080;957286;3.04461693764;8.02276435673;10;4
dvnd_n4w4in7_47.out;dvnd;100;2560752;339001;2.63076901436;7.55381842531;7;4
dvnd_n4w4in18_85.out;dvnd;144;6292213;3829833;1.8416929245;1.64294709456;18;4
dvnd_n4w4in48_27.out;dvnd;783;28536548;3382782;11.6406478882;8.43582234977;48;4
dvnd_n4w4in2_87.out;dvnd;70;112766;20110;2.24925589561;5.60745897563;2;4
dvnd_n4w4in8_35.out;dvnd;100;8993202;962224;3.12985682487;9.34626656579;8;4
dvnd_n4w4in6_52.out;dvnd;100;8670796;977102;3.50444984436;8.87399268449;6;4
dvnd_n4w4in12_4.out;dvnd;101;111303;27056;2.51012301445;4.11380100532;12;4
dvnd_n4w4in8_20.out;dvnd;100;8993202;962224;2.36509013176;9.34626656579;8;4
dvnd_n4w4in14_60.out;dvnd;107;2783881;2016591;1.38732409477;1.38048865635;14;4
dvnd_n4w4in35_23.out;dvnd;318;16801647;6030296;4.46250391006;2.78620601708;35;4
dvnd_n4w4in21_43.out;dvnd;150;21691706;1882847;4.61998701096;11.5206949901;21;4
dvnd_n4w4in12_52.out;dvnd;101;111303;28516;3.0348379612;3.9031771637;12;4
dvnd_n4w4in30_19.out;dvnd;226;13437654;7193640;2.08591485023;1.86799089195;30;4
dvnd_n4w4in6_8.out;dvnd;100;8670796;985206;2.40787196159;8.80099796388;6;4
dvnd_n4w4in7_27.out;dvnd;100;2560752;340247;2.53310680389;7.52615599844;7;4
dvnd_n4w4in11_65.out;dvnd;100;9554316;969138;2.84272909164;9.85857122515;11;4
dvnd_n4w4in4_98.out;dvnd;76;4247736;3420199;1.28336787224;1.24195580433;4;4
dvnd_n4w4in46_0.out;dvnd;724;58705213;14514404;10.1830840111;4.04461753993;46;4
dvnd_n4w4in10_89.out;dvnd;100;7680080;1041480;3.18867278099;7.37419825633;10;4
dvnd_n4w4in6_36.out;dvnd;100;8670796;1017149;2.95506477356;8.52460750588;6;4
dvnd_n4w4in34_13.out;dvnd;299;11463442;6843878;3.89499616623;1.67499216088;34;4
dvnd_n4w4in28_7.out;dvnd;225;26142000;13302257;1.82870101929;1.96523041165;28;4
dvnd_n4w4in45_4.out;dvnd;657;83873134;14852193;9.30953192711;5.64718853303;45;4
dvnd_n4w4in7_83.out;dvnd;100;2560752;348836;3.04422092438;7.34084784827;7;4
dvnd_n4w4in41_23.out;dvnd;501;33439101;1959593;10.0573678017;17.0643092724;41;4
dvnd_n4w4in12_99.out;dvnd;101;111303;26678;2.68873310089;4.17208936202;12;4
dvnd_n4w4in15_25.out;dvnd;124;5587613;3439762;1.8658618927;1.62441849174;15;4
dvnd_n4w4in19_16.out;dvnd;150;3868030;476710;2.57881093025;8.11401061442;19;4
dvnd_n4w4in5_45.out;dvnd;99;92473;57989;1.13850688934;1.59466450534;5;4
dvnd_n4w4in13_33.out;dvnd;105;1633632;591804;2.28173398972;2.76042743881;13;4
dvnd_n4w4in13_90.out;dvnd;105;1633632;591927;1.96848797798;2.75985383333;13;4
dvnd_n4w4in10_62.out;dvnd;100;7680080;1050503;2.4412689209;7.31085965485;10;4
dvnd_n4w4in2_64.out;dvnd;70;112766;19215;2.06452083588;5.86864428832;2;4
dvnd_n4w4in42_17.out;dvnd;574;11685944;9895306;3.06802797318;1.18095832509;42;4
dvnd_n4w4in23_29.out;dvnd;159;3443982;3035509;1.62972807884;1.13456491152;23;4
dvnd_n4w4in18_9.out;dvnd;144;6292213;3829458;1.52941298485;1.64310798029;18;4
dvnd_n4w4in10_22.out;dvnd;100;7680080;1025933;2.97725605965;7.48594693806;10;4
dvnd_n4w4in32_23.out;dvnd;264;9001996;6395602;3.60687303543;1.40752911141;32;4
dvnd_n4w4in18_32.out;dvnd;144;6292213;3829398;1.1625020504;1.64313372494;18;4
dvnd_n4w4in11_81.out;dvnd;100;9554316;1061660;3.10942006111;8.99941224121;11;4
dvnd_n4w4in1_46.out;dvnd;52;558778;141344;1.59641289711;3.95331956079;1;4
dvnd_n4w4in39_9.out;dvnd;442;38630868;10570327;6.4571621418;3.65465212193;39;4
dvnd_n4w4in10_95.out;dvnd;100;7680080;1026264;2.48165392876;7.48353250236;10;4
dvnd_n4w4in29_27.out;dvnd;225;830976;398282;4.01517915726;2.08640109269;29;4
dvnd_n4w4in12_85.out;dvnd;101;111303;27530;3.19935703278;4.04297130403;12;4
dvnd_n4w4in48_20.out;dvnd;783;28536548;3395577;9.23144602776;8.40403501378;48;4
dvnd_n4w4in9_65.out;dvnd;100;9661842;953892;3.43378806114;10.1288636449;9;4
dvnd_n4w4in14_36.out;dvnd;107;2783881;1993972;1.84301805496;1.39614849155;14;4
dvnd_n4w4in31_19.out;dvnd;262;3322761;2315932;1.71677088737;1.43474031189;31;4
dvnd_n4w4in18_40.out;dvnd;144;6292213;3829458;1.20897006989;1.64310798029;18;4
dvnd_n4w4in20_84.out;dvnd;150;20304704;1785748;3.55813717842;11.3704195665;20;4
dvnd_n4w4in5_73.out;dvnd;99;92473;58697;1.43008685112;1.57542974939;5;4
dvnd_n4w4in10_25.out;dvnd;100;7680080;1024434;3.0274348259;7.49690072762;10;4
