in0initial;in6initial;in4initial;in3initial;in2initial;in5initial;in7initial;in1initial;in0final;in6final;in4final;in3final;in2final;in5final;in7final;in1final;in0time;in6time;in4time;in3time;in2time;in5time;in7time;in1time;in0count;in6count;in4count;in3count;in2count;in5count;in7count;in1count
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;143221;3445630;1955335;6203099;7200972;14861412;5749291;1021274;1.09266996384;8.00302004814;2.99016904831;1.86601901054;1.08419013023;6.69710898399;42.4011049271;1.12726378441;69;688;414;314;39;779;2689;94
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;141194;3424192;1996778;6262060;8125579;15145153;5514099;1010126;1.06742215157;4.19193100929;3.82696604729;1.93717813492;1.25669693947;4.41275286674;18.4017701149;1.2291829586;48;320;578;330;116;457;1069;163
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;142456;3413650;1987558;6004198;7204608;15604368;5598366;1054902;1.05914497375;6.24795103073;4.1226170063;2.06668281555;1.21782708168;3.98824000359;29.4106998444;1.18547487259;52;515;639;376;99;401;1713;129
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;139087;3477490;1978737;6006749;7204608;14955315;5738471;1072916;1.04970192909;8.90048599243;3.70732212067;1.67760300636;1.21566796303;5.6910970211;19.4140319824;1.15838694572;37;823;554;238;99;640;1104;111
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;139425;3460815;1989400;5974252;8158122;15024462;5472428;1093690;1.09832811356;6.69665718079;3.77481603622;1.68940615654;1.22631382942;4.27828598022;24.1736268997;1.13384509087;79;562;566;240;101;441;1396;94
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;143221;3420435;2002109;6095008;8131083;15025154;5738471;1047275;1.09623980522;7.20331192017;5.52216696739;2.18552613258;1.21950697899;4.99147605896;19.4366459846;1.24540185928;75;623;960;421;104;535;1106;178
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;140771;3395217;1998615;6285533;8122062;15971867;5578137;1029761;1.11909103394;9.81177902222;3.8286190033;1.92326593399;1.33766698837;7.00161218643;23.3428180218;1.27586197853;103;864;601;325;156;831;1352;192
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;149159;3432355;1995951;6266881;8125914;15106594;5510390;1035954;1.07534694672;5.48663687706;4.05119991302;1.85777807236;1.15789294243;6.41807603836;14.6052830219;1.29410600662;60;449;610;302;71;724;835;212
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;139087;3473422;1969830;6161463;8125914;15500757;5502907;1004938;1.04681491852;8.96017003059;6.37150192261;1.50998592377;1.2125658989;7.70141983032;14.9355900288;1.1251039505;33;780;1137;186;99;919;853;84
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;139087;3524830;2045308;6134490;7199400;15121376;5612364;1084862;1.03791093826;5.96479892731;6.48875212669;2.04549002647;1.12084698677;5.1573600769;18.4051759243;1.16158294678;35;487;1170;374;55;570;1040;110
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;149159;3401713;2005046;6125224;8158122;15281407;5507392;1126746;1.11616206169;8.94887495041;4.34040784836;1.58551001549;1.22358608246;4.08198285103;18.3353261948;1.17448997498;85;777;678;205;102;414;1065;128
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;142200;3422890;1982464;6158829;8095981;15111672;5447943;1008902;1.07759404182;4.45356011391;3.57520103455;1.54267311096;1.21265387535;3.89772582054;23.7462449074;1.18149805069;62;344;522;191;97;384;1365;133
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;138107;3388505;1960327;6125224;8158122;15116677;5583592;1054902;1.08418798447;7.18353199959;4.91973304749;1.55589008331;1.20061182976;5.14382505417;25.0081191063;1.16374015808;71;607;806;193;99;570;1441;123
