in7initial;in0initial;in1initial;in6initial;in4initial;in2initial;in5initial;in3initial;in7final;in0final;in1final;in6final;in4final;in2final;in5final;in3final;in7time;in0time;in1time;in6time;in4time;in2time;in5time;in3time;in7count;in0count;in1count;in6count;in4count;in2count;in5count;in3count
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5509176;145370;1025336;3454302;2016801;7200972;15201891;6222899;8.62374401093;1.71422314644;1.82577490807;4.16220712662;2.92003488541;1.740432024;3.29635906219;2.07718300819;1203;65;200;671;674;72;591;273
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5540052;138509;1054407;3418927;1981046;7434758;15111224;6163937;9.46927785873;1.72184705734;1.74617195129;4.19196987152;3.07849001884;1.81187701225;3.09056711197;2.12442803383;1357;80;131;686;739;134;503;340
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5668422;149510;1055076;3396196;2007036;7421337;15005109;6363816;8.43464684486;1.70668196678;1.8206050396;4.21899604797;2.97219014168;1.86385083199;3.23994708061;2.0225880146;1129;62;183;687;680;137;564;268
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5606403;160300;1022325;3400837;2014622;7219864;15209014;6300852;9.09342694283;1.74624800682;1.77933502197;4.05911493301;3.08957409859;1.88426303864;3.47405195236;2.06565499306;1273;86;132;648;734;190;645;308
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5638995;140729;1025687;3441798;1995122;7414002;15193259;5868402;8.85050821304;1.73920416832;1.85597777367;4.21358895302;2.90915489197;1.82804894447;3.21755313873;2.0706679821;1238;62;172;683;647;115;544;290
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5440577;141835;1041320;3430553;2027090;7407384;15419212;6245782;9.08995985985;1.77568697929;1.81386995316;4.30714583397;3.08058786392;1.81566500664;3.55343103409;2.0835340023;1296;74;180;720;706;144;657;305
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5652349;148364;1031183;3411643;2026853;7406614;14950544;6258983;9.16248393059;1.74039506912;1.77699518204;4.21171689034;3.08600211143;1.84414696693;3.49946713448;2.04974889755;1277;88;158;703;737;142;638;282
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5659471;189320;1032984;3522005;2007659;7425669;15250728;6196561;8.63085818291;1.72723698616;1.87328314781;4.14062094688;3.01107597351;1.78729701042;3.39072585106;2.07223701477;1191;67;203;651;694;127;616;319
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5573074;138092;964626;3443371;2009943;7408797;15352778;6129517;8.93234920502;1.73088216782;1.79471898079;3.90143299103;3.14060902596;1.83195590973;3.2619740963;2.03062415123;1252;73;125;620;782;140;562;277

