"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"132811003";"5590856";"NA";"19.3255729675";"23.755039121";"7";"1";"1";"rvnd_no_df";"6"
"7986711";"988531";"NA";"1.36268782616";"8.07937333275";"1";"1";"1";"rvnd_no_df";"45"
"130578109";"5541062";"NA";"19.5993459225";"23.565538339";"7";"1";"1";"rvnd_no_df";"62"
"95964655";"6178183";"NA";"2.31953716278";"15.5328281794";"3";"1";"1";"rvnd_no_df";"53"
"8051787";"1021316";"NA";"1.33381390572";"7.88373725664";"1";"1";"1";"rvnd_no_df";"86"
"7703492";"993461";"NA";"1.33745598793";"7.75419669217";"1";"1";"1";"rvnd_no_df";"55"
"276697076";"14455011";"NA";"7.3788049221";"19.1419484911";"5";"1";"1";"rvnd_no_df";"34"
"283765415";"14320114";"NA";"6.32100105286";"19.8158628486";"5";"1";"1";"rvnd_no_df";"23"
"195180466";"7402690";"NA";"2.22884082794";"26.3661541953";"2";"1";"1";"rvnd_no_df";"70"
"32639175";"2023912";"NA";"4.28641796112";"16.1267757689";"4";"1";"1";"rvnd_no_df";"48"
"133674053";"5658488";"NA";"20.9589018822";"23.6236346176";"7";"1";"1";"rvnd_no_df";"69"
"32680675";"2022413";"NA";"4.32618999481";"16.1592488775";"4";"1";"1";"rvnd_no_df";"22"
"88410641";"6210967";"NA";"2.07391786575";"14.2346016329";"3";"1";"1";"rvnd_no_df";"42"
"829474";"146291";"NA";"1.26281309128";"5.67002754783";"0";"1";"1";"rvnd_no_df";"62"
"8067456";"1016592";"NA";"1.25651097298";"7.93578544785";"1";"1";"1";"rvnd_no_df";"93"
"188950538";"6515208";"NA";"2.58661413193";"29.0014590478";"2";"1";"1";"rvnd_no_df";"83"
"281219687";"14497501";"NA";"6.12662982941";"19.3978042836";"5";"1";"1";"rvnd_no_df";"96"
"32838755";"1979915";"NA";"3.99237704277";"16.5859418207";"4";"1";"1";"rvnd_no_df";"75"
"130675286";"5628392";"NA";"18.4932229519";"23.2171614912";"7";"1";"1";"rvnd_no_df";"80"
"184935051";"6500075";"NA";"1.79918193817";"28.4512180244";"2";"1";"1";"rvnd_no_df";"67"
"181845409";"7280206";"NA";"2.17762708664";"24.9780581758";"2";"1";"1";"rvnd_no_df";"58"
"128857465";"5484158";"NA";"20.4399211407";"23.4963079109";"7";"1";"1";"rvnd_no_df";"51"
"69472118";"3434710";"NA";"10.0469689369";"20.2264872435";"6";"1";"1";"rvnd_no_df";"48"
"131066471";"5633595";"NA";"18.5727870464";"23.265156796";"7";"1";"1";"rvnd_no_df";"98"
"193307036";"6688756";"NA";"2.06434679031";"28.9002971554";"2";"1";"1";"rvnd_no_df";"98"
"92150847";"6221457";"NA";"2.17149686813";"14.8117791379";"3";"1";"1";"rvnd_no_df";"88"
"91251953";"6159914";"NA";"2.22354507446";"14.8138355503";"3";"1";"1";"rvnd_no_df";"21"
"274828585";"14369980";"NA";"7.2696518898";"19.1251891095";"5";"1";"1";"rvnd_no_df";"51"
"7783319";"1009401";"NA";"1.33962702751";"7.71082949195";"1";"1";"1";"rvnd_no_df";"71"
"34506215";"2064419";"NA";"3.61670899391";"16.7147342666";"4";"1";"1";"rvnd_no_df";"51"
"189865253";"6822880";"NA";"2.66728520393";"27.8277286131";"2";"1";"1";"rvnd_no_df";"21"
"129181739";"5678151";"NA";"19.3869040012";"22.7506698924";"7";"1";"1";"rvnd_no_df";"46"
"288114413";"13991438";"NA";"7.64236903191";"20.5921945264";"5";"1";"1";"rvnd_no_df";"33"
"35443489";"2034221";"NA";"3.92692995071";"17.4236176895";"4";"1";"1";"rvnd_no_df";"96"
"72214337";"3404131";"NA";"11.3673551083";"21.2137361929";"6";"1";"1";"rvnd_no_df";"70"
"129715127";"5640296";"NA";"19.3528990746";"22.9979290094";"7";"1";"1";"rvnd_no_df";"47"
"285769862";"14752492";"NA";"6.80078601837";"19.3709552257";"5";"1";"1";"rvnd_no_df";"87"
"186682403";"6948588";"NA";"2.81675505638";"26.8662357014";"2";"1";"1";"rvnd_no_df";"3"
"33034097";"1936742";"NA";"3.61087203026";"17.0565294706";"4";"1";"1";"rvnd_no_df";"84"
"93854332";"6322107";"NA";"1.99795103073";"14.8454197311";"3";"1";"1";"rvnd_no_df";"40"
"69878838";"3416730";"NA";"10.6364531517";"20.4519637197";"6";"1";"1";"rvnd_no_df";"75"
"281755211";"14380805";"NA";"7.06346583366";"19.5924505617";"5";"1";"1";"rvnd_no_df";"82"
"273178071";"14512521";"NA";"7.24132299423";"18.8236124516";"5";"1";"1";"rvnd_no_df";"27"
"94969736";"5986525";"NA";"2.29106903076";"15.863917047";"3";"1";"1";"rvnd_no_df";"35"
"91329099";"6273390";"NA";"2.12041020393";"14.5581733321";"3";"1";"1";"rvnd_no_df";"59"
"278648881";"14521654";"NA";"6.5457880497";"19.1885084853";"5";"1";"1";"rvnd_no_df";"47"
"32562570";"2027612";"NA";"3.88941597939";"16.0595666232";"4";"1";"1";"rvnd_no_df";"90"
"94706960";"6179674";"NA";"1.90902590752";"15.3255592447";"3";"1";"1";"rvnd_no_df";"60"
"8246590";"1010537";"NA";"1.30697393417";"8.16060173947";"1";"1";"1";"rvnd_no_df";"52"
"71708662";"3447755";"NA";"9.16877388954";"20.7986536166";"6";"1";"1";"rvnd_no_df";"15"
"92895813";"6169908";"NA";"2.20671892166";"15.0562719898";"3";"1";"1";"rvnd_no_df";"45"
"189470146";"6898835";"NA";"1.99437999725";"27.4640785002";"2";"1";"1";"rvnd_no_df";"7"
"65954872";"3450588";"NA";"9.07648682594";"19.114096496";"6";"1";"1";"rvnd_no_df";"0"
"281077580";"14640613";"NA";"6.05625891685";"19.1984843804";"5";"1";"1";"rvnd_no_df";"81"
"92312363";"6121239";"NA";"2.52652192116";"15.0806663488";"3";"1";"1";"rvnd_no_df";"96"
"91460211";"6034363";"NA";"1.92916798592";"15.15656433";"3";"1";"1";"rvnd_no_df";"64"
"70184518";"3433982";"NA";"8.8214931488";"20.4382311847";"6";"1";"1";"rvnd_no_df";"38"
"33030365";"2026399";"NA";"3.67651796341";"16.3000302507";"4";"1";"1";"rvnd_no_df";"92"
"126942380";"5705599";"NA";"20.1673049927";"22.248738476";"7";"1";"1";"rvnd_no_df";"37"
"279711987";"14347684";"NA";"6.48701310158";"19.4952709441";"5";"1";"1";"rvnd_no_df";"66"
"68760054";"3452858";"NA";"9.62891507149";"19.9139536002";"6";"1";"1";"rvnd_no_df";"78"
"8827464";"1054739";"NA";"1.27947998047";"8.36933497292";"1";"1";"1";"rvnd_no_df";"88"
"31908990";"2007414";"NA";"4.7084031105";"15.8955701216";"4";"1";"1";"rvnd_no_df";"98"
"67315659";"3438684";"NA";"10.2324340343";"19.5759944793";"6";"1";"1";"rvnd_no_df";"34"
"130091010";"5692951";"NA";"19.5236840248";"22.8512435818";"7";"1";"1";"rvnd_no_df";"16"
"31264708";"2017062";"NA";"4.39457893372";"15.5001224553";"4";"1";"1";"rvnd_no_df";"7"
"8395946";"1037612";"NA";"1.40237784386";"8.09160456895";"1";"1";"1";"rvnd_no_df";"44"
"67024152";"3470362";"NA";"9.41879796982";"19.3133027621";"6";"1";"1";"rvnd_no_df";"61"
"282066516";"14474957";"NA";"5.96282505989";"19.4865184055";"5";"1";"1";"rvnd_no_df";"59"
"95379690";"6127448";"NA";"2.12422585487";"15.5659729793";"3";"1";"1";"rvnd_no_df";"11"
"198686825";"7170898";"NA";"2.0966489315";"27.7073840682";"2";"1";"1";"rvnd_no_df";"43"
"8317971";"1033964";"NA";"1.29687905312";"8.04473946869";"1";"1";"1";"rvnd_no_df";"82"
"95210664";"6257653";"NA";"2.12601494789";"15.2150756841";"3";"1";"1";"rvnd_no_df";"71"
"193635267";"6501516";"NA";"2.2976899147";"29.7830947428";"2";"1";"1";"rvnd_no_df";"37"
"95663378";"6145106";"NA";"2.29033899307";"15.5674089267";"3";"1";"1";"rvnd_no_df";"3"
"278987781";"14444674";"NA";"7.19650602341";"19.3142317369";"5";"1";"1";"rvnd_no_df";"68"
"32941226";"2004916";"NA";"4.05638885498";"16.4302275008";"4";"1";"1";"rvnd_no_df";"55"
"69857136";"3386828";"NA";"9.34589982033";"20.6261245035";"6";"1";"1";"rvnd_no_df";"36"
"68946218";"3494612";"NA";"9.94571208954";"19.7292912632";"6";"1";"1";"rvnd_no_df";"12"
"126157305";"5490047";"NA";"21.5152280331";"22.9792759516";"7";"1";"1";"rvnd_no_df";"18"
"132768619";"5524823";"NA";"22.1660220623";"24.0312891472";"7";"1";"1";"rvnd_no_df";"73"
"8784393";"1016180";"NA";"1.36166191101";"8.6445245921";"1";"1";"1";"rvnd_no_df";"48"
"8299265";"1044682";"NA";"1.3456659317";"7.94429788203";"1";"1";"1";"rvnd_no_df";"35"
"271147765";"14270978";"NA";"5.76099991798";"18.9999427509";"5";"1";"1";"rvnd_no_df";"90"
"733271";"137770";"NA";"1.21931099892";"5.32242868549";"0";"1";"1";"rvnd_no_df";"11"
"196820544";"7085003";"NA";"2.33279299736";"27.7798815329";"2";"1";"1";"rvnd_no_df";"92"
"67131457";"3423226";"NA";"9.22179913521";"19.6105828245";"6";"1";"1";"rvnd_no_df";"82"
"97066911";"6224813";"NA";"2.21830511093";"15.5935465049";"3";"1";"1";"rvnd_no_df";"52"
"127394624";"5626177";"NA";"20.3441641331";"22.6431951928";"7";"1";"1";"rvnd_no_df";"24"
"7881144";"1021009";"NA";"1.41030788422";"7.71897603253";"1";"1";"1";"rvnd_no_df";"38"
"282560801";"14275511";"NA";"6.41314005852";"19.7933931052";"5";"1";"1";"rvnd_no_df";"61"
"71985465";"3399890";"NA";"11.2550821304";"21.1728805932";"6";"1";"1";"rvnd_no_df";"66"
"32264193";"2009819";"NA";"4.02930521965";"16.0532829076";"4";"1";"1";"rvnd_no_df";"18"
"69981233";"3480804";"NA";"9.91463208199";"20.1049047864";"6";"1";"1";"rvnd_no_df";"69"
"31157499";"1961187";"NA";"3.85081791878";"15.8870617641";"4";"1";"1";"rvnd_no_df";"14"
"71300500";"3411234";"NA";"10.1838319302";"20.9016737052";"6";"1";"1";"rvnd_no_df";"4"
"175703606";"6996051";"NA";"2.00025582314";"25.1146834121";"2";"1";"1";"rvnd_no_df";"49"
"33221975";"1975400";"NA";"4.08943605423";"16.8178470183";"4";"1";"1";"rvnd_no_df";"52"
"719156";"142063";"NA";"1.24913311005";"5.06223295299";"0";"1";"1";"rvnd_no_df";"87"
"132927288";"5666077";"NA";"18.1003229618";"23.4601979465";"7";"1";"1";"rvnd_no_df";"55"
"33398859";"2042844";"NA";"3.66692709923";"16.3491970018";"4";"1";"1";"rvnd_no_df";"76"
"128702419";"5644508";"NA";"18.7167110443";"22.8013529257";"7";"1";"1";"rvnd_no_df";"66"
"71376813";"3456753";"NA";"9.12470507622";"20.6485140824";"6";"1";"1";"rvnd_no_df";"7"
"32064025";"1983234";"NA";"3.81220507622";"16.16754503";"4";"1";"1";"rvnd_no_df";"4"
"274877009";"14555649";"NA";"5.9534740448";"18.8845587716";"5";"1";"1";"rvnd_no_df";"43"
"34399321";"1999339";"NA";"3.73225188255";"17.2053468671";"4";"1";"1";"rvnd_no_df";"25"
"71151814";"3406374";"NA";"9.77917194366";"20.8878455507";"6";"1";"1";"rvnd_no_df";"30"
"72613740";"3455878";"NA";"9.36104011536";"21.01166187";"6";"1";"1";"rvnd_no_df";"49"
"92687375";"6260651";"NA";"2.15088510513";"14.8047503367";"3";"1";"1";"rvnd_no_df";"6"
"197071940";"7219838";"NA";"1.75222110748";"27.2958950048";"2";"1";"1";"rvnd_no_df";"72"
"787325";"144142";"NA";"1.27242708206";"5.46214843696";"0";"1";"1";"rvnd_no_df";"50"
"127535253";"5565868";"NA";"19.2236788273";"22.9138120056";"7";"1";"1";"rvnd_no_df";"8"
"72957819";"3423734";"NA";"9.9371471405";"21.3094297045";"6";"1";"1";"rvnd_no_df";"24"
"129823999";"5735093";"NA";"19.4088220596";"22.636773109";"7";"1";"1";"rvnd_no_df";"0"
"280329382";"14232448";"NA";"7.48296999931";"19.6964978899";"5";"1";"1";"rvnd_no_df";"62"
"132215809";"5559817";"NA";"22.3151838779";"23.7806044695";"7";"1";"1";"rvnd_no_df";"53"
"31358500";"1981915";"NA";"3.84404110909";"15.822323359";"4";"1";"1";"rvnd_no_df";"78"
"95756052";"6323344";"NA";"2.14250516891";"15.1432615401";"3";"1";"1";"rvnd_no_df";"95"
"90096247";"6131807";"NA";"2.17363381386";"14.6932620352";"3";"1";"1";"rvnd_no_df";"23"
"763956";"149728";"NA";"1.24314808846";"5.10229215644";"0";"1";"1";"rvnd_no_df";"26"
"88737217";"5977169";"NA";"2.20210599899";"14.8460277767";"3";"1";"1";"rvnd_no_df";"41"
"69810941";"3475987";"NA";"8.60584402084";"20.0837750544";"6";"1";"1";"rvnd_no_df";"35"
"189482063";"7427841";"NA";"2.36522603035";"25.5097090797";"2";"1";"1";"rvnd_no_df";"68"
"283294404";"14524569";"NA";"6.03361797333";"19.5044964157";"5";"1";"1";"rvnd_no_df";"44"
"200356574";"7178286";"NA";"2.8160431385";"27.9114783111";"2";"1";"1";"rvnd_no_df";"48"
