"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"738833";"158152";"53";"3.8633518219";"4.67166396884";"0";"4";"5";"gdvnd";"65"
"98824079";"6285259";"394";"4.57130002975";"15.7231514246";"3";"4";"5";"gdvnd";"21"
"188600607";"7369915";"282";"4.99895000458";"25.5906081685";"2";"4";"5";"gdvnd";"11"
"131155363";"5608838";"1050";"21.3100390434";"23.3836960526";"7";"4";"5";"gdvnd";"28"
"130790348";"6353805";"458";"11.223500967";"20.5845706628";"7";"4";"5";"gdvnd";"30"
"766630";"161857";"41";"2.66601991653";"4.73646490421";"0";"4";"5";"gdvnd";"53"
"91381480";"6025531";"367";"5.21716499329";"15.1657140259";"3";"4";"5";"gdvnd";"70"
"8972437";"989786";"120";"3.32211685181";"9.0650271877";"1";"4";"5";"gdvnd";"91"
"7999055";"1021792";"154";"4.00059390068";"7.8284572594";"1";"4";"5";"gdvnd";"63"
"7826114";"1053669";"140";"4.11812591553";"7.42748813906";"1";"4";"5";"gdvnd";"95"
"7011996";"1053249";"148";"4.00518989563";"6.65749124851";"1";"4";"5";"gdvnd";"97"
"69068717";"3606128";"500";"8.17075800896";"19.1531518016";"6";"4";"5";"gdvnd";"81"
"185770804";"7210902";"229";"4.54771113396";"25.7624918491";"2";"4";"5";"gdvnd";"73"
"278752829";"14713914";"735";"10.1199390888";"18.9448456067";"5";"4";"5";"gdvnd";"4"
"274681135";"14653988";"708";"8.37133288383";"18.7444629407";"5";"4";"5";"gdvnd";"69"
"759636";"184965";"28";"2.29895877838";"4.10691752494";"0";"4";"5";"gdvnd";"7"
"95196590";"6409444";"360";"5.1552028656";"14.8525503928";"3";"4";"5";"gdvnd";"32"
"31887807";"2015835";"562";"7.62846398354";"15.8186592653";"4";"4";"5";"gdvnd";"87"
"96836151";"6186108";"422";"4.85634493828";"15.6538086629";"3";"4";"5";"gdvnd";"80"
"33012841";"2017083";"490";"5.8166821003";"16.3666249728";"4";"4";"5";"gdvnd";"1"
"8965184";"1043661";"128";"3.06411910057";"8.59013032009";"1";"4";"5";"gdvnd";"18"
"286180001";"14604451";"775";"10.5701889992";"19.59539602";"5";"4";"5";"gdvnd";"27"
"95012267";"5967008";"389";"4.55206108093";"15.9229327328";"3";"4";"5";"gdvnd";"78"
"129533325";"5542576";"1051";"20.7389791012";"23.3705996995";"7";"4";"5";"gdvnd";"44"
"129395807";"5595226";"890";"17.1630439758";"23.1261091152";"7";"4";"5";"gdvnd";"38"
"192306556";"7966360";"271";"4.99674296379";"24.1398274745";"2";"4";"5";"gdvnd";"91"
"186297647";"7234634";"266";"4.83162093163";"25.750804671";"2";"4";"5";"gdvnd";"6"
"70646957";"3435645";"787";"12.2348389626";"20.5629385457";"6";"4";"5";"gdvnd";"68"
