initial	final	count	time	imp	inum	n	w	solver	sample
101167332	6017128	NA	2.65215086937	16.8132258446	3	2	6	dvnd	9
279805484	14205626	NA	4.76335787773	19.6968077296	5	2	6	dvnd	86
127770034	5501638	NA	8.96413111687	23.2239987436	7	2	6	dvnd	91
191719991	7283659	NA	2.76417088509	26.3219339346	2	2	6	dvnd	26
94680876	6097689	NA	3.239538908	15.527337652	3	2	6	dvnd	73
7476343	1042657	NA	2.83620595932	7.1704721687	1	2	6	dvnd	77
828040	166733	NA	2.57596898079	4.96626342716	0	2	6	dvnd	22
69807365	3443221	NA	5.53632998466	20.2738554975	6	2	6	dvnd	13
126568564	5546253	NA	9.67527103424	22.8205536242	7	2	6	dvnd	12
68975688	3393763	NA	6.47547388077	20.3242501023	6	2	6	dvnd	96
131388135	5461754	NA	8.31374907494	24.0560330985	7	2	6	dvnd	56
98454241	6156921	NA	2.59231710434	15.9908241473	3	2	6	dvnd	42
277445495	14368104	NA	4.1090490818	19.3098195141	5	2	6	dvnd	21
32673728	2030169	NA	3.60264015198	16.0940926593	4	2	6	dvnd	88
9433930	1054131	NA	1.78035497665	8.94948540551	1	2	6	dvnd	45
280541896	14514267	NA	5.51585197449	19.3286988589	5	2	6	dvnd	36
133267182	5576165	NA	9.3751680851	23.8994330333	7	2	6	dvnd	29
271265095	14816274	NA	4.17162895203	18.3085906079	5	2	6	dvnd	92
128964677	5569718	NA	8.85551285744	23.1546151888	7	2	6	dvnd	86
716414	146862	NA	2.68115401268	4.87814410807	0	2	6	dvnd	4
93952564	6027411	NA	3.96557998657	15.5875489493	3	2	6	dvnd	26
8107245	1015326	NA	1.67941403389	7.98486889925	1	2	6	dvnd	64
196029150	6827097	NA	3.3477499485	28.71339751	2	2	6	dvnd	17
92877862	6225815	NA	3.85766100883	14.91818533	3	2	6	dvnd	39
71125071	3459199	NA	5.67763590813	20.5611388648	6	2	6	dvnd	86
193397603	7049157	NA	3.42039513588	27.4355647065	2	2	6	dvnd	99
188810001	7442844	NA	3.27085185051	25.3679911872	2	2	6	dvnd	95
134231002	5653809	NA	9.98531389236	23.7416937856	7	2	6	dvnd	24
765228	146963	NA	1.42547297478	5.20694324422	0	2	6	dvnd	37
68349112	3427532	NA	5.62426590919	19.9412031748	6	2	6	dvnd	63
846259	155837	NA	1.55612611771	5.43041126305	0	2	6	dvnd	3
95599424	6201343	NA	2.54785108566	15.4159226477	3	2	6	dvnd	85
188519791	8291520	NA	2.16980409622	22.7364573685	2	2	6	dvnd	31
70509250	3475467	NA	6.36625480652	20.2877052206	6	2	6	dvnd	32
7969029	962134	NA	2.76134991646	8.28266021157	1	2	6	dvnd	97
88328698	6260810	NA	3.33278489113	14.1081901543	3	2	6	dvnd	4
277188408	14535001	NA	4.13340592384	19.0704085951	5	2	6	dvnd	51
185845975	6389519	NA	2.85565590858	29.0860665725	2	2	6	dvnd	67
134552452	5521121	NA	9.06126189232	24.3704950498	7	2	6	dvnd	54
735736	151104	NA	1.52110099792	4.86907030919	0	2	6	dvnd	57
8466061	1011520	NA	2.69877505302	8.36964271591	1	2	6	dvnd	63
68923648	3463228	NA	6.37375283241	19.9015623574	6	2	6	dvnd	33
813116	155000	NA	1.74180698395	5.24590967742	0	2	6	dvnd	72
132125828	5589107	NA	9.71222090721	23.6398816484	7	2	6	dvnd	3
616405	139755	NA	1.50492191315	4.41061142714	0	2	6	dvnd	86
33283522	1984307	NA	3.6391479969	16.7733732734	4	2	6	dvnd	59
96876952	6164814	NA	2.61546111107	15.7144971446	3	2	6	dvnd	38
68431825	3435088	NA	5.74500608444	19.9214183159	6	2	6	dvnd	61
836642	147629	NA	1.58130502701	5.66719276023	0	2	6	dvnd	98
32728536	1973246	NA	3.32982611656	16.5861408056	4	2	6	dvnd	55
71359353	3484257	NA	6.86654186249	20.4805078959	6	2	6	dvnd	38
786283	145759	NA	2.75834679604	5.39440446216	0	2	6	dvnd	40
31914947	2016343	NA	3.2537791729	15.8281339038	4	2	6	dvnd	67
131243645	5614542	NA	9.45379209518	23.3756635893	7	2	6	dvnd	25
283104097	14359841	NA	4.76466417313	19.7149882788	5	2	6	dvnd	29
71325171	3416808	NA	5.42656493187	20.8747963011	6	2	6	dvnd	97
275627000	14409169	NA	4.09490704536	19.1285840287	5	2	6	dvnd	64
8522694	1047349	NA	2.81259298325	8.13739641705	1	2	6	dvnd	4
91950061	6151170	NA	2.79344511032	14.9483855917	3	2	6	dvnd	43
191146542	7040543	NA	2.88050913811	27.1494033912	2	2	6	dvnd	34
179932376	7082177	NA	3.28008913994	25.4063653026	2	2	6	dvnd	41
69393099	3444428	NA	7.07628393173	20.1464797638	6	2	6	dvnd	23
280646423	14677370	NA	5.31603002548	19.1210293806	5	2	6	dvnd	2
131650475	5542707	NA	7.77321004868	23.7520177415	7	2	6	dvnd	50
199810958	6886413	NA	3.32777500153	29.0152446564	2	2	6	dvnd	93
199344894	7073149	NA	3.26071190834	28.1833302253	2	2	6	dvnd	29
830767	142137	NA	2.64882087708	5.84483280216	0	2	6	dvnd	55
96624593	6167100	NA	3.93113613129	15.6677519418	3	2	6	dvnd	77
279455969	14179526	NA	4.86233401299	19.7084140189	5	2	6	dvnd	88
7865031	1042745	NA	1.62964892387	7.54262163808	1	2	6	dvnd	62
285956374	14261651	NA	4.45150399208	20.0507202147	5	2	6	dvnd	80
94578464	5984427	NA	3.86108899117	15.8040968668	3	2	6	dvnd	76
135197426	5448475	NA	9.90064001083	24.8138104699	7	2	6	dvnd	21
7984337	1011162	NA	1.81576514244	7.89619961984	1	2	6	dvnd	82
194402746	7180529	NA	3.31172990799	27.0735966668	2	2	6	dvnd	69
32541862	1992211	NA	3.40554690361	16.334545889	4	2	6	dvnd	50
33586635	1987993	NA	4.33234596252	16.8947451022	4	2	6	dvnd	63
8414858	1052082	NA	2.74750590324	7.99829100774	1	2	6	dvnd	69
32107696	2011196	NA	4.37405705452	15.9644788474	4	2	6	dvnd	58
92045778	6103077	NA	3.79427909851	15.0818641154	3	2	6	dvnd	95
273479225	14250296	NA	4.62227487564	19.1911259247	5	2	6	dvnd	31
287982321	14537847	NA	4.7046289444	19.8091451231	5	2	6	dvnd	10
129395497	5549225	NA	8.75881695747	23.3177600476	7	2	6	dvnd	1
32204602	1937714	NA	3.55459904671	16.6198943704	4	2	6	dvnd	49
192701296	7264988	NA	3.37427520752	26.524654411	2	2	6	dvnd	50
6881596	1021107	NA	2.7434091568	6.73934856974	1	2	6	dvnd	35
91591661	6196522	NA	3.53992509842	14.7811402913	3	2	6	dvnd	47
32892053	2070217	NA	3.70036101341	15.8882151002	4	2	6	dvnd	75
8294477	1028424	NA	2.62386894226	8.06523087754	1	2	6	dvnd	73
71882740	3427336	NA	6.24675107002	20.9733565661	6	2	6	dvnd	99
133378207	5597032	NA	10.3771920204	23.8301669528	7	2	6	dvnd	85
8479079	1028329	NA	2.79783296585	8.24549244454	1	2	6	dvnd	51
130673168	5697978	NA	8.83441901207	22.9332524625	7	2	6	dvnd	4
129415601	5741700	NA	8.32316207886	22.539596461	7	2	6	dvnd	32
664178	165495	NA	2.75583600998	4.01328136802	0	2	6	dvnd	92
91307380	6009083	NA	3.82369804382	15.1948941294	3	2	6	dvnd	64
7082058	1033362	NA	2.60770988464	6.85341438915	1	2	6	dvnd	8
208163778	7026370	NA	2.84547019005	29.6260769074	2	2	6	dvnd	40
91108386	6395116	NA	3.36758804321	14.2465572165	3	2	6	dvnd	28
650837	157017	NA	2.6826980114	4.14500977601	0	2	6	dvnd	53
92955386	6094776	NA	2.61957716942	15.2516492813	3	2	6	dvnd	34
131952364	5565687	NA	8.13809800148	23.7081898425	7	2	6	dvnd	82
834481	166655	NA	1.49980688095	5.00723650656	0	2	6	dvnd	67
33385507	2014531	NA	4.33142614365	16.5723471121	4	2	6	dvnd	71
202012840	6522432	NA	2.18602204323	30.9720116668	2	2	6	dvnd	79
129494590	5552675	NA	8.26172685623	23.3211181998	7	2	6	dvnd	57
179712022	7441088	NA	3.24614500999	24.1513098622	2	2	6	dvnd	91
32774030	2049535	NA	4.63657402992	15.9909589248	4	2	6	dvnd	21
190191866	7243583	NA	2.95973300934	26.2566006353	2	2	6	dvnd	43
8385448	996698	NA	2.67969608307	8.41322848044	1	2	6	dvnd	92
70760467	3399902	NA	6.41750097275	20.8125019486	6	2	6	dvnd	17
91787236	5912310	NA	2.62351512909	15.5247671384	3	2	6	dvnd	35
