"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"33438579";"2028025";"-2";"4.61234617233";"16.4882479259";"4";"1";"6";"dvnd";"14"
"32378783";"2013065";"-2";"4.8537979126";"16.0843206752";"4";"1";"6";"dvnd";"15"
"31296782";"1997157";"-2";"5.32870411873";"15.6706668529";"4";"1";"6";"dvnd";"16"
"33794153";"1999941";"-2";"4.62560415268";"16.8975749785";"4";"1";"6";"dvnd";"17"
"32600223";"1993509";"-2";"4.50444793701";"16.3531857644";"4";"1";"6";"dvnd";"18"
"31888343";"2055357";"-2";"5.08650779724";"15.5147465866";"4";"1";"6";"dvnd";"19"
"33086314";"1976279";"-2";"4.89972615242";"16.7417221961";"4";"1";"6";"dvnd";"2"
"32264953";"1977310";"-2";"4.71839284897";"16.3175996682";"4";"1";"6";"dvnd";"20"
"32774030";"1986498";"-2";"4.79968118668";"16.4983956692";"4";"1";"6";"dvnd";"21"
"32880901";"2047617";"-2";"4.73860287666";"16.0581305";"4";"1";"6";"dvnd";"22"
"32505589";"2024683";"-2";"4.64426398277";"16.0546559634";"4";"1";"6";"dvnd";"23"
"33495685";"1979616";"-2";"4.6230840683";"16.9202941379";"4";"1";"6";"dvnd";"24"
"32436192";"2004582";"-2";"4.74954414368";"16.1810252711";"4";"1";"6";"dvnd";"25"
