"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"277445495";"14266774";"-2";"4.83815789223";"19.4469678289";"5";"4";"4";"dvnd";"21"
"283955962";"14586049";"-2";"5.16236495972";"19.4676407573";"5";"4";"4";"dvnd";"22"
"275402795";"14196121";"-2";"5.33409714699";"19.3998624695";"5";"4";"4";"dvnd";"23"
"277495729";"14497580";"-2";"5.51643610001";"19.1408310215";"5";"4";"4";"dvnd";"24"
"286539082";"14259137";"-2";"4.87437605858";"20.0951209039";"5";"4";"4";"dvnd";"25"
"276973538";"14278623";"-2";"5.54087996483";"19.3977765223";"5";"4";"4";"dvnd";"26"
"277583591";"14534040";"-2";"4.94471406937";"19.0988597114";"5";"4";"4";"dvnd";"27"
"271734652";"14698451";"-2";"4.94393706322";"18.4872985596";"5";"4";"4";"dvnd";"28"
"283104097";"14472334";"-2";"5.24478292465";"19.5617442909";"5";"4";"4";"dvnd";"29"
"277104438";"14446857";"-2";"5.35577702522";"19.1809497388";"5";"4";"4";"dvnd";"3"
"284768303";"14181382";"-2";"5.3142080307";"20.0804338392";"5";"4";"4";"dvnd";"30"
"273479225";"14137382";"-2";"5.17741298676";"19.3444037234";"5";"4";"4";"dvnd";"31"
"278174645";"14250331";"-2";"5.11103701591";"19.520574294";"5";"4";"4";"dvnd";"32"
"267690038";"14813294";"-2";"5.28820896149";"18.0709326366";"5";"4";"4";"dvnd";"33"
"277754734";"14298416";"-2";"5.74403810501";"19.4255597263";"5";"4";"4";"dvnd";"34"
"287183619";"14370836";"-2";"5.03600001335";"19.9837795797";"5";"4";"4";"dvnd";"35"
"280541896";"14415371";"-2";"4.62759995461";"19.4613025221";"5";"4";"4";"dvnd";"36"
"278162545";"14347918";"-2";"4.78418087959";"19.3869622756";"5";"4";"4";"dvnd";"37"
"274041094";"14218013";"-2";"4.92268490791";"19.2742188378";"5";"4";"4";"dvnd";"38"
"274581917";"14500863";"-2";"5.41696286201";"18.9355569389";"5";"4";"4";"dvnd";"39"
"281744766";"14494628";"-2";"5.17815899849";"19.4378749148";"5";"4";"4";"dvnd";"4"
"276551009";"14353839";"-2";"5.06941103935";"19.2666929732";"5";"4";"4";"dvnd";"40"
"279347536";"14201079";"-2";"4.78887820244";"19.6708669813";"5";"4";"4";"dvnd";"41"
"289332929";"14223058";"-2";"4.34338307381";"20.3425261291";"5";"4";"4";"dvnd";"42"
"287291035";"14200234";"-2";"4.91135406494";"20.231429637";"5";"4";"4";"dvnd";"43"
"269782574";"14392372";"-2";"4.81472015381";"18.7448305255";"5";"4";"4";"dvnd";"44"
"276813554";"14647360";"-2";"5.27372813225";"18.8985287451";"5";"4";"4";"dvnd";"45"
"275781554";"14614969";"-2";"4.9424059391";"18.8698008186";"5";"4";"4";"dvnd";"46"
"287434461";"14070989";"-2";"4.60832309723";"20.4274526119";"5";"4";"4";"dvnd";"47"
"275290267";"14647144";"-2";"5.18444299698";"18.7948085306";"5";"4";"4";"dvnd";"48"
"284393151";"14587984";"-2";"4.81517219543";"19.49502762";"5";"4";"4";"dvnd";"49"
"275054195";"14515994";"-2";"5.47475004196";"18.9483541396";"5";"4";"4";"dvnd";"5"
"275035943";"14492317";"-2";"4.78702688217";"18.9780518188";"5";"4";"4";"dvnd";"50"
"277188408";"14261753";"-2";"4.73987579346";"19.4357880129";"5";"4";"4";"dvnd";"51"
"285148391";"14552324";"-2";"5.24803996086";"19.5946977953";"5";"4";"4";"dvnd";"52"
"276172025";"14438398";"-2";"5.44888687134";"19.1276085477";"5";"4";"4";"dvnd";"53"
"290298778";"14550268";"-2";"5.07555603981";"19.9514385577";"5";"4";"4";"dvnd";"54"
"282310785";"14365315";"-2";"4.84729790688";"19.6522516214";"5";"4";"4";"dvnd";"55"
"276471571";"14501794";"-2";"4.32220220566";"19.0646461396";"5";"4";"4";"dvnd";"56"
